D;4521;565
D;1995;376
D;2108;917
D;4894;3537
D;2927;525
D;417;1647
D;2280;2790
D;4376;3230
D;2033;2765
D;2290;2784
D;143;3900
D;1341;288
D;3149;4628
D;3846;3599
D;1437;609
D;49;1020
D;4695;60
D;3007;3019
D;4609;1611
D;819;1398
D;1079;3741
D;3217;4646
D;1736;1962
D;4172;1899
D;1480;2615
D;120;2967
D;139;2614
D;3690;2183
D;2248;113
D;844;1618
D;3170;4307
D;2418;3235
D;3704;3310
D;4592;4103
D;3986;2996
D;4418;4104
D;3490;155
D;69;429
D;1005;574
D;3061;4242
D;4995;115
D;3670;3945
D;4077;1111
D;1521;1919
D;1853;840
D;2096;2796
D;1426;1165
D;709;3839
D;2291;1253
D;2882;3106
D;2846;1714
D;1759;3956
D;4760;3402
D;2263;2003
D;4701;1985
D;1317;2039
D;3129;2421
D;1295;4154
D;2082;1149
D;4525;2779
D;1405;957
D;1982;2000
D;4032;4176
D;1785;444
D;3207;1167
D;2505;2898
D;4895;312
D;3183;1595
D;2799;1619
D;3019;587
D;2666;2577
D;798;1564
D;4672;3620
D;4579;2472
D;1672;4662
D;4355;3557
D;2470;2453
D;4060;492
D;2320;3643
D;3415;2977
D;1213;1584
D;1028;2761
D;2256;1275
D;1678;3430
D;1015;3819
D;4975;3479
D;3556;1094
D;989;1471
D;2216;1908
D;4631;3229
D;862;1031
D;3121;331
D;80;161
D;3962;1870
D;4394;3977
D;4073;3888
D;4880;3539
D;1556;3430
D;3522;3450
D;3956;324
D;1712;4534
D;815;2083
D;4332;1422
D;3518;664
D;3625;468
D;1700;3659
D;3702;418
D;1834;4010
D;1509;1229
D;1601;2033
D;111;2584
D;2986;4857
D;3465;3859
D;1419;1733
D;3295;112
D;2930;849
D;2201;4242
D;366;4238
D;1634;4619
D;1715;3816
D;2134;3020
D;258;4252
D;2512;216
D;3402;160
D;727;2449
D;1643;4447
D;540;772
D;4603;4587
D;556;2150
D;983;4280
D;4277;2957
D;3157;1466
D;829;1610
D;585;1520
D;3672;2398
D;4980;357
D;3420;1448
D;191;4092
D;4660;1642
D;2432;3319
D;2762;1953
D;3752;1631
D;2560;1279
D;862;3316
D;4796;4963
D;2821;4587
D;2446;2021
D;209;532
D;346;4781
D;770;3209
D;2267;585
D;1028;2681
D;3671;1340
D;1111;985
D;4743;4979
D;1243;317
D;3659;3380
D;1113;2632
D;3349;1678
D;1397;4449
D;458;216
D;1820;4352
D;1409;3351
D;1121;976
D;1097;2228
D;2987;4817
D;1688;2283
D;3768;68
D;4954;609
D;2660;4905
D;4064;3710
D;540;4753
D;4988;4331
D;2639;2823
D;4232;2849
D;1270;3100
D;1611;4133
D;2037;1830
D;2148;1222
D;857;4790
D;1531;2218
D;4847;223
D;1232;3395
D;1987;910
D;525;615
D;915;2630
D;1388;3670
D;1467;363
D;2614;1031
D;3697;2578
D;4461;1106
D;4778;1836
D;4175;2846
D;3348;4364
D;2601;468
D;2158;3499
D;4907;1058
D;3075;1275
D;885;1348
D;1861;2840
D;572;2482
D;3916;4392
D;3951;3382
D;534;3987
D;4475;777
D;2352;4389
D;2213;326
D;4789;62
D;3002;2333
D;349;965
D;2013;57
D;4211;3681
D;4972;83
D;4446;2404
D;3135;4796
D;3019;2988
D;4610;4911
D;69;3660
D;1289;2953
D;2503;2126
D;1995;507
D;246;3409
D;3238;1499
D;4635;3023
D;2149;4563
D;4058;441
D;1949;1952
D;3522;1675
D;2693;2221
D;2268;416
D;1531;4658
D;110;3354
D;58;3450
D;78;1713
D;3395;633
D;789;2127
D;2881;4382
D;1232;785
D;2347;4808
D;2340;426
D;4725;3270
D;4295;4484
D;747;742
D;3409;528
D;1526;4286
D;3330;4980
D;3243;2040
D;378;2570
D;3675;685
D;3114;3958
D;3465;1527
D;534;4272
D;745;506
D;4509;287
D;2438;1427
D;165;3367
D;2086;2244
D;1678;2151
D;4109;1584
D;3792;4678
D;2388;4920
D;1549;369
D;664;2444
D;2317;3708
D;3332;3487
D;522;3662
D;1879;992
D;4895;2930
D;3800;657
D;26;3628
D;1285;2549
D;1375;660
D;4556;4175
D;2086;4440
D;3363;3766
D;2787;4046
D;4562;1479
D;4922;543
D;1358;336
D;4158;95
D;1920;3933
D;3171;3054
D;1532;4377
D;4987;3426
D;4228;2641
D;586;4856
D;4335;4135
D;2068;3483
D;217;1363
D;2306;3530
D;3976;1031
D;3966;1950
D;1667;1316
D;3274;1516
D;1291;54
D;1300;4487
D;913;3432
D;3543;873
D;2781;1356
D;3897;4885
D;2675;1723
D;2510;3132
D;2669;3857
D;1600;2444
D;2698;4049
D;4609;3244
D;2026;312
D;728;905
D;1999;3532
D;267;1396
D;3019;3951
D;1593;3055
D;3943;1086
D;2394;3696
D;4521;4729
D;1094;1222
D;2619;3947
D;931;1915
D;2929;2606
D;2046;960
D;4052;2467
D;1264;636
D;341;2403
D;4591;2562
D;465;550
D;720;4508
D;4906;1411
D;2204;4376
D;2547;4248
D;4172;4366
D;2138;1891
D;244;2342
D;2616;3632
D;447;3691
D;4934;2706
D;9;1610
D;3363;3733
D;4488;3201
D;403;4280
D;4641;4289
D;245;1205
D;1400;811
D;3249;280
D;3944;1450
D;797;2709
D;4304;4232
D;1011;961
D;4912;1511
D;2296;1347
D;3623;544
D;616;1014
D;2901;1617
D;2946;2734
D;656;111
D;1947;4097
D;3637;1143
D;4713;2166
D;3457;3176
D;2975;4743
D;4717;1197
D;257;2140
D;3307;717
D;4034;2667
D;123;3709
D;1907;132
D;1133;2533
D;86;455
D;2681;2739
D;3522;4968
D;4507;1370
D;345;3839
D;4570;4748
D;3721;4537
D;2066;3620
D;1522;101
D;2883;2802
D;1250;2923
D;4541;3807
D;29;1185
D;3889;1870
D;2367;2525
D;2345;1273
D;2839;4513
D;2754;4607
D;1873;1987
D;3235;2203
D;474;1339
D;3702;4919
D;3330;4835
D;2398;1761
D;1475;760
D;1524;2465
D;4553;4797
D;2946;980
D;3702;833
D;1899;3418
D;3750;921
D;4445;4015
D;1322;3051
D;3420;4384
D;623;2132
D;277;3550
D;3085;3336
D;4331;2707
D;4892;1091
D;3;2733
D;2312;2387
D;1216;3090
D;2109;90
D;878;2609
D;3541;1328
D;1594;2228
D;42;3303
D;3390;3679
D;2277;2565
D;3418;3662
D;1972;450
D;3556;1271
D;1074;4382
D;4546;3334
D;1060;1934
D;711;2131
D;1948;2412
D;4650;3159
D;41;4405
D;2469;4612
D;901;932
D;4672;4084
D;743;4862
D;3519;2463
D;4500;1965
D;311;3231
D;3706;3308
D;4086;1520
D;329;2865
D;1086;1983
D;1987;3546
D;3183;420
D;3343;1701
D;2193;179
D;4768;3224
D;987;198
D;509;3834
D;3721;3747
D;520;3906
D;1760;501
D;3862;3620
D;4225;1712
D;2296;1114
D;4552;3082
D;1753;2049
D;1313;1146
D;485;4197
D;2753;1006
D;3549;4408
D;4907;2573
D;2821;3601
D;3118;4341
D;1505;3159
D;413;2787
D;253;4211
D;2628;1994
D;3317;4718
D;4419;1607
D;154;2246
D;1005;4026
D;835;632
D;3747;2410
D;2689;1002
D;1310;3977
D;450;399
D;458;1619
D;314;2011
D;1253;454
D;1851;728
D;3472;1761
D;4145;3932
D;4848;1467
D;666;4911
D;1588;4758
D;2927;3611
D;1751;1655
D;2657;4985
D;2939;904
D;4905;3432
D;3032;2880
D;3142;4237
D;810;466
D;4929;3641
D;3378;2701
D;309;2657
D;3014;3377
D;2465;4506
D;4873;3189
D;4956;316
D;569;2640
D;220;1662
D;1307;4498
D;4373;3695
D;3457;1578
D;3569;3393
D;2118;4272
D;3892;2199
D;3543;2342
D;46;3749
D;3853;2318
D;657;4629
D;2212;4983
D;2962;3457
D;2218;845
D;4306;4558
D;1666;4762
D;3313;154
D;2300;929
D;680;345
D;1982;4518
D;3436;987
D;3809;3418
D;194;2848
D;4243;1477
D;642;200
D;1344;666
D;3460;2921
D;4306;1372
D;189;4420
D;1306;3707
D;3138;1097
D;4528;4544
D;1280;3186
D;1591;1577
D;1084;3880
D;2724;1166
D;1214;3855
D;4123;3115
D;1275;1873
D;990;137
D;1920;3038
D;141;4302
D;4533;4815
D;4594;382
D;4218;1869
D;3031;3855
D;2801;4579
D;4700;4001
D;2036;1834
D;1918;3944
D;2998;1076
D;1195;4839
D;4286;1661
D;3075;1428
D;4578;4796
D;4891;2069
D;3061;3427
D;146;371
D;668;2424
D;3472;1538
D;1908;29
D;3041;9
D;998;1877
D;4716;4619
D;58;1023
D;1152;1424
D;3181;2027
D;1178;3459
D;3865;4524
D;857;917
D;4169;2456
D;3836;318
D;1227;2256
D;2201;1805
D;2653;880
D;4819;3508
D;3731;1070
D;4760;2241
D;4882;479
D;623;1523
D;2797;4456
D;792;1739
D;2010;1857
D;1992;2660
D;4811;4004
D;4267;4486
D;2235;746
D;4056;258
D;4235;2336
D;1722;175
D;2616;2638
D;3323;1710
D;4627;4071
D;3656;1271
D;3313;2872
D;2693;412
D;601;1263
D;2044;2627
D;1524;3506
D;178;4177
D;2043;3577
D;4766;1476
D;2040;723
D;3573;2184
D;4540;541
D;1798;2500
D;4455;3577
D;2518;4735
D;4099;2830
D;4326;3421
D;4353;2746
D;4208;1070
D;1620;3205
D;3474;4517
D;848;786
D;1565;2023
D;1059;54
D;3810;938
D;780;1295
D;174;3115
D;1136;3334
D;2743;465
D;3258;1931
D;2256;1856
D;4283;2312
D;2654;627
D;2401;3714
D;1009;3272
D;4516;516
D;3463;4113
D;3516;1241
D;661;4838
D;4911;1001
D;299;2783
D;4875;905
D;97;3893
D;4070;597
D;4197;3010
D;311;3714
D;1320;1504
D;1887;1300
D;2325;491
D;3413;1166
D;1338;2070
D;4981;4777
D;3813;7
D;4076;2180
D;167;701
D;899;1986
D;2226;359
D;396;3759
D;3889;494
D;1587;612
D;1841;1422
D;2457;879
D;2906;3500
D;4756;3019
D;1721;4860
D;1517;3055
D;3088;4644
D;3037;3653
D;407;1799
Q;2816;3382
Q;138;2877
Q;2659;4687
Q;4514;2409
Q;1358;4802
Q;4012;3039
Q;1785;3066
Q;280;2772
Q;2582;4165
Q;2790;3232
Q;2472;230
Q;1046;3458
Q;2322;30
Q;1047;4234
Q;4714;100
Q;1467;2498
Q;3380;4340
Q;640;2592
Q;4741;1986
Q;2529;4065
Q;236;2488
Q;2058;4213
Q;739;4070
Q;1350;4862
Q;701;1691
Q;725;3607
Q;4400;962
Q;2364;2914
Q;4156;1463
Q;1971;1518
Q;779;983
Q;3046;2704
Q;2327;228
Q;3814;4832
Q;662;1831
Q;29;4603
Q;728;2208
Q;2376;2615
Q;4163;103
Q;3045;552
Q;3773;1948
Q;1797;3931
Q;4766;4120
Q;1239;1922
Q;1669;3810
Q;3059;3180
Q;717;710
Q;1555;4741
Q;3030;2358
Q;2137;3877
Q;670;3461
Q;2804;1978
Q;4943;1941
Q;4445;3129
Q;2159;1331
Q;110;204
Q;3886;3524
Q;4148;4097
Q;2476;4469
Q;2178;1992
Q;3307;4176
Q;4772;1768
Q;39;355
Q;1842;3597
Q;1125;2545
Q;3772;4477
Q;2522;435
Q;4981;2736
Q;2050;1903
Q;351;3407
Q;2201;2573
Q;2464;2616
Q;603;3760
Q;4805;1316
Q;174;4231
Q;2252;238
Q;2527;1525
Q;3185;4832
Q;2273;187
Q;4564;4716
Q;57;897
Q;195;2938
Q;4333;3421
Q;2891;98
Q;1840;2161
Q;4136;2714
Q;3781;4315
Q;460;3114
Q;2951;3831
Q;4480;4477
Q;1559;538
Q;1096;258
Q;4951;717
Q;4339;3662
Q;945;310
Q;3231;4205
Q;3323;1424
Q;3184;3326
Q;4880;3195
Q;641;2002
Q;4528;4440
Q;4243;256
Q;815;3705
Q;607;2332
Q;4945;497
Q;2133;1784
Q;4946;27
Q;393;3988
Q;3739;1485
Q;1768;2589
Q;2032;3310
Q;3823;318
Q;1491;1049
Q;387;2717
Q;1811;352
Q;976;2244
Q;1405;838
Q;525;735
Q;3845;1487
Q;4468;3554
Q;3928;3585
Q;977;739
Q;1167;1427
Q;3295;998
Q;1433;3469
Q;3684;1985
Q;315;773
Q;3825;4114
Q;39;4872
Q;261;4960
Q;1363;3360
Q;4232;2538
Q;4753;3894
Q;336;4558
Q;2651;4073
Q;2905;1148
Q;2390;3592
Q;3460;3480
Q;2240;2828
Q;3655;3377
Q;4656;273
Q;2738;2842
Q;2769;360
Q;720;4539
Q;4124;3822
Q;1528;4287
Q;3565;664
Q;1556;4072
Q;1994;3119
Q;357;2940
Q;19;3673
Q;1232;3513
Q;2651;3275
Q;659;3097
Q;3809;3655
Q;2738;4624
Q;3325;4123
Q;4631;4339
Q;4298;953
Q;3244;962
Q;1357;3716
Q;3729;1922
Q;4397;3574
Q;3187;4781
Q;433;3175
Q;3422;2964
Q;270;2195
Q;4678;4958
Q;1110;447
Q;2155;4529
Q;617;2787
Q;3168;3791
Q;3324;2389
Q;2787;819
Q;1657;3514
Q;3146;1460
Q;2932;3118
Q;1985;1838
Q;1950;4681
Q;4101;3180
Q;175;1881
Q;3168;1263
Q;2298;1680
Q;1408;1577
Q;4416;4786
Q;3889;2111
Q;3858;4215
Q;2809;2075
Q;474;2231
Q;2745;4285
Q;3941;4837
Q;4465;3033
Q;2270;2416
Q;4830;590
Q;1646;2726
Q;1637;2523
Q;646;2502
Q;3192;4592
Q;1677;3910
Q;2509;3640
Q;3668;96
Q;1328;2105
Q;247;3645
Q;3469;1660
Q;2713;1362
Q;255;4802
Q;3903;3394
Q;2367;1473
Q;1856;2030
Q;1968;583
Q;2419;1865
Q;3846;1407
Q;4954;1814
Q;4983;155
Q;3662;3624
Q;2534;3086
Q;2208;3563
Q;1425;4342
Q;3456;2243
Q;2022;2877
Q;2814;3869
Q;629;1089
Q;3307;1444
Q;3547;1454
Q;1211;3321
Q;2535;2993
Q;1417;2994
Q;64;86
Q;1005;1747
Q;602;4459
Q;4794;1671
Q;4104;2354
Q;1263;710
Q;3100;3601
Q;3504;4442
Q;2448;2292
Q;3831;2734
Q;3882;3289
Q;223;3728
Q;4014;2090
Q;4568;1033
Q;4726;1686
Q;3851;323
Q;2170;3169
Q;3622;3900
Q;2274;2972
Q;4150;160
Q;858;3810
Q;2159;2489
Q;4444;1774
Q;4635;2802
Q;4904;2349
Q;3229;3
Q;2139;3877
Q;2901;4365
Q;4506;2052
Q;1361;826
Q;933;4990
Q;4462;1429
Q;4321;4495
Q;4808;3840
Q;1054;2122
Q;1473;3507
Q;3568;4402
Q;2844;956
Q;3622;2949
Q;2425;1095
Q;3538;1588
Q;3856;4751
Q;3325;850
Q;3417;1487
Q;2963;2866
Q;1821;3817
Q;2638;54
Q;1341;1196
Q;2443;1245
Q;3115;956
Q;3444;367
Q;909;3256
Q;3188;2919
Q;1690;263
Q;3432;1801
Q;1065;3398
Q;246;2517
Q;4582;4820
Q;3975;1517
Q;1229;617
Q;2097;3847
Q;2229;4054
Q;748;1389
Q;1180;3325
Q;404;926
Q;4151;221
Q;3074;4496
Q;2665;1256
Q;12;3117
Q;1364;417
Q;3755;2257
Q;42;2148
Q;2543;4617
Q;3043;3626
Q;983;3945
Q;3338;1482
Q;4034;531
Q;2592;1884
Q;899;1121
Q;2994;3974
Q;2608;1080
Q;999;458
Q;1705;677
Q;3237;3102
Q;4841;1853
Q;3397;530
Q;848;1835
Q;2965;4632
Q;3151;3649
Q;1610;933
Q;993;4513
Q;1005;4932
Q;2197;3158
Q;3267;935
Q;3050;4849
Q;1912;2836
Q;4116;4917
Q;3661;4925
Q;3401;4381
Q;2482;2891
Q;4142;1381
Q;2713;4763
Q;2428;4154
Q;4963;748
Q;4876;148
Q;3490;1134
Q;3769;2309
Q;1961;4890
Q;1033;455
Q;1542;511
Q;2445;457
Q;65;3198
Q;3791;4923
Q;4361;2972
Q;50;3684
Q;484;1453
Q;3492;4097
Q;3668;1372
Q;4722;4860
Q;2262;4009
Q;1630;2208
Q;1351;1542
Q;1886;4090
Q;3848;1144
Q;2038;2529
Q;4579;3053
Q;1426;3512
Q;4097;1231
Q;1408;2889
Q;4212;1632
Q;184;1345
Q;839;2999
Q;4485;3704
Q;2438;4305
Q;4728;136
Q;561;2132
Q;966;2606
Q;3987;1139
Q;2415;1961
Q;4758;295
Q;3225;1969
Q;2049;3181
Q;1725;7
Q;3104;4027
Q;4750;1684
Q;4265;3374
Q;3989;2638
Q;4160;3649
Q;2279;1113
Q;1935;943
Q;82;590
Q;2908;4972
Q;3863;490
Q;4395;4184
Q;2288;2572
Q;2073;4599
Q;1271;4800
Q;2349;4162
Q;4755;4877
Q;2439;2200
Q;3232;3088
Q;2714;4869
Q;4928;4522
Q;3024;2996
Q;4484;2343
Q;2086;1006
Q;1349;674
Q;2955;2987
Q;578;4510
Q;3747;270
Q;4395;1279
Q;4408;2861
Q;2314;3120
Q;2167;2467
Q;2271;3451
Q;3963;2313
Q;3611;2513
Q;509;3334
Q;3188;1368
Q;3384;4380
Q;2283;2281
Q;2674;4920
Q;1229;3239
Q;3111;1624
Q;4087;1949
Q;4532;1204
Q;2140;1491
Q;4334;977
Q;2300;2111
Q;4096;3509
Q;3596;2196
Q;495;1909
Q;3550;480
Q;266;3156
Q;4628;3179
Q;4420;101
Q;2509;3553
Q;569;1723
Q;1487;4345
Q;3939;1785
Q;2735;1750
Q;841;2398
Q;2275;404
Q;3952;2262
Q;853;4727
Q;2375;2297
Q;2121;3282
Q;1193;4414
Q;2219;2608
Q;1654;3176
Q;1024;270
Q;4407;547
Q;3844;1157
Q;1452;1671
Q;4190;2977
Q;3616;4297
Q;1293;1365
Q;4442;4411
Q;4861;2487
Q;1917;4774
Q;1147;2327
Q;3569;1422
Q;2407;1285
Q;4398;3531
Q;4215;3199
Q;1866;2179
Q;1972;2296
Q;2477;738
Q;10;940
Q;150;3131
Q;1657;2577
Q;3904;3055
Q;4584;922
Q;4781;2931
Q;343;3042
Q;4038;1259
Q;1396;1212
Q;2064;845
Q;3428;4773
Q;4756;1718
Q;3698;582
Q;3582;2442
Q;1621;764
Q;626;2879
Q;1301;3106
Q;962;2140
Q;2226;3184
Q;1699;4117
Q;393;2475
Q;2712;3584
Q;4573;2242
Q;1574;2017
Q;4085;3808
Q;3613;1097
Q;2786;2683
Q;864;3873
Q;4870;4564
Q;2095;4262
Q;3679;3765
Q;2762;2816
Q;900;846
Q;1306;2038
Q;1573;2078
Q;976;4898
Q;4063;3728
Q;1451;2092
Q;1168;1106
Q;4234;2904
Q;2890;1969
Q;3388;1186
Q;477;1204
Q;3383;3443
Q;4279;1535
Q;2542;4893
Q;4584;3113
Q;952;474
Q;4288;4954
Q;642;1501
Q;660;775
Q;2679;1340
Q;3939;3887
Q;2932;4531
Q;3950;1274
Q;3411;3275
Q;4441;1324
Q;1326;782
Q;2462;2899
Q;1065;570
Q;3970;682
Q;2420;824
Q;4125;4256
Q;156;851
Q;2214;191
Q;4713;1674
Q;723;1105
Q;1709;2175
Q;2285;1
Q;4899;4259
Q;2145;869
Q;4831;2817
Q;2411;4857
Q;4194;4482
Q;2147;447
Q;215;133
Q;3248;3080
Q;4784;906
Q;930;1611
Q;505;2885
Q;2230;63
Q;4203;4786
Q;3632;3206
Q;4207;2121
Q;1192;4404
Q;2303;3947
Q;1959;637
Q;1528;1730
Q;1010;2616
Q;1293;2886
Q;2252;2999
Q;3179;92
Q;2415;2191
Q;75;3388
Q;4338;381
Q;3299;2712
Q;4829;4757
Q;589;1479
Q;726;1761
Q;4412;83
Q;841;191
Q;2358;4551
Q;2624;1819
Q;2660;3007
Q;4418;2551
Q;4693;3750
Q;1162;1995
Q;1308;1630
Q;4334;2160
Q;4256;4332
Q;3126;2140
Q;4025;2146
Q;4101;2020
Q;3440;91
Q;2188;396
Q;4995;2165
Q;814;1586
Q;4142;4309
Q;4600;1983
Q;283;1743
Q;2894;2794
Q;1021;2008
Q;2322;814
Q;4927;4164
Q;1542;4340
Q;1394;128
Q;1754;4340
Q;4559;651
Q;4184;2403
Q;2792;601
Q;759;3150
Q;1723;271
Q;1523;3366
Q;412;3944
Q;4740;3787
Q;2392;2527
Q;1407;3461
Q;216;2998
Q;785;1079
Q;2582;880
Q;1798;4097
Q;3839;1373
Q;524;2627
Q;832;2618
Q;4968;936
Q;4294;1774
Q;652;1102
Q;139;2455
Q;525;1809
Q;1338;3310
Q;170;4168
Q;1825;4517
Q;1360;400
Q;2679;2859
Q;2488;4901
Q;3405;3270
Q;2414;790
Q;206;2338
Q;4674;3914
Q;1976;3469
Q;2630;3709
Q;59;4689
Q;734;2337
Q;4315;4772
Q;2074;61
Q;3379;1440
Q;3646;1499
Q;189;2138
Q;3605;2799
Q;873;386
Q;4950;2394
Q;2602;3504
Q;3010;4609
Q;2828;43
Q;2173;1951
Q;3419;1308
Q;2871;3297
Q;624;1774
Q;3185;3306
Q;3956;1200
Q;4330;1219
Q;3322;2247
Q;438;3667
Q;576;1201
Q;2302;4855
Q;943;911
Q;269;1844
Q;2822;4702
Q;1669;812
Q;1792;3787
Q;1737;4635
Q;1574;2990
Q;3916;2589
Q;4882;2242
Q;405;4837
Q;3737;4880
Q;875;3439
Q;2047;1101
Q;573;3996
Q;1770;2725
Q;426;468
Q;774;1322
Q;1325;631
Q;1694;371
Q;4760;1246
Q;4828;4730
Q;283;3216
Q;3142;1877
Q;1059;3518
Q;3143;1692
Q;1876;3585
Q;4495;2294
Q;172;4330
Q;3578;310
Q;4872;2715
Q;3683;781
Q;2744;4088
Q;4256;1310
Q;3879;2856
Q;4990;2908
Q;4919;3345
Q;249;1512
Q;723;3540
Q;914;984
Q;1093;3500
Q;4492;3372
Q;3387;1962
Q;2646;2367
Q;4603;3893
Q;4216;1121
Q;3192;4080
Q;3928;2793
Q;973;4467
Q;1364;3764
Q;4984;4037
Q;403;4236
Q;2021;805
Q;3221;4366
Q;2719;223
Q;1482;52
Q;4634;1998
Q;554;3644
Q;1745;775
Q;2501;1371
Q;1475;135
Q;4260;2670
Q;1781;3044
Q;4190;2553
Q;4135;4885
Q;4934;4518
Q;2168;3092
Q;4996;2914
Q;4729;3595
Q;4524;3546
Q;464;3253
Q;79;1884
Q;3015;1954
Q;1267;4733
Q;4294;3230
Q;1401;1007
Q;2282;4690
Q;174;2261
Q;3541;3420
Q;1306;4260
Q;4758;1534
Q;337;1716
Q;1388;2000
Q;728;869
Q;265;4686
Q;4858;1117
Q;4256;1488
Q;3696;4290
Q;2551;4363
Q;4585;1046
Q;274;4627
Q;2028;1986
Q;2998;2450
Q;4643;4867
Q;4238;8
Q;431;3964
Q;1834;3077
Q;2264;3671
Q;3615;693
Q;1530;112
Q;2405;4801
Q;2120;2234
Q;644;4209
Q;1830;1457
Q;3327;4606
Q;4582;627
Q;1570;664
Q;1052;2496
Q;99;224
Q;3885;2283
Q;3166;3234
Q;357;3481
Q;4959;1406
Q;277;1469
Q;2983;4255
Q;2510;2015
Q;1050;4759
Q;3228;2795
Q;2400;3305
Q;2829;1506
Q;833;1467
Q;51;184
Q;3504;2571
Q;3546;3110
Q;3721;1017
Q;2250;1731
Q;3667;855
Q;1803;2246
Q;62;279
Q;2729;3325
Q;3295;4289
Q;4455;268
Q;205;23
Q;3155;3440
Q;992;4270
Q;1744;1564
Q;4601;2058
Q;3857;4412
Q;2999;1086
Q;2528;3158
Q;4051;2256
Q;1654;1478
Q;1029;4750
Q;2641;2652
Q;803;1782
Q;2934;3012
Q;322;361
Q;1792;4885
Q;3063;3401
Q;423;1679
Q;3283;3376
Q;299;2567
Q;4808;1513
Q;3169;2599
Q;2361;2010
Q;2978;2979
Q;3983;2701
Q;762;4606
Q;1812;2103
Q;179;3724
Q;2985;3268
Q;346;495
Q;2027;291
Q;657;3532
Q;212;4281
Q;2544;4449
Q;2683;1042
Q;4532;4089
Q;2867;1706
Q;1419;2370
Q;2599;716
Q;3463;371
Q;3627;669
Q;3669;239
Q;3417;2026
Q;70;2710
Q;610;229
Q;250;1559
Q;2478;3471
Q;4616;1862
Q;3869;752
Q;2787;2852
Q;2745;1959
Q;2314;3823
Q;1121;2861
Q;1121;4326
Q;4173;3990
Q;4615;1593
Q;511;1915
Q;2719;1368
Q;4501;1513
Q;2652;4626
Q;4663;1884
Q;2252;4991
Q;4740;1075
Q;3017;397
Q;1977;2693
Q;2970;3186
Q;4938;3843
Q;4315;4568
Q;4342;4617
Q;3108;896
Q;4943;318
Q;1896;2576
Q;1364;2634
Q;3331;1231
Q;1045;4769
Q;2054;2624
Q;4895;137
Q;4083;526
Q;2169;2609
Q;882;1021
Q;1540;387
Q;4371;2591
Q;2131;3812
Q;662;2259
Q;4648;3900
Q;2303;1266
Q;4683;3160
Q;2641;2620
Q;3931;3276
Q;4756;4112
Q;5000;1089
Q;2168;1186
Q;884;4446
Q;1006;4658
Q;173;4194
Q;3423;3512
Q;1650;3512
Q;3550;749
Q;213;1984
Q;1921;2376
Q;4904;239
Q;844;3051
Q;2548;3181
Q;2602;3370
Q;673;683
Q;1269;2504
Q;4160;1685
Q;1927;4923
Q;2994;2744
Q;2841;2751
Q;2533;2831
Q;4995;4644
Q;4774;4651
Q;732;3928
Q;2704;1913
Q;3848;4286
Q;532;4067
Q;3768;2865
Q;2650;2762
Q;3354;1521
Q;882;2062
Q;4120;3351
Q;949;3117
Q;810;762
Q;257;146
Q;894;4913
Q;1727;466
Q;4119;3484
Q;4130;3073
Q;3237;2814
Q;4516;4821
Q;3935;1520
Q;3675;3349
Q;3867;3766
Q;429;3917
Q;688;3478
Q;496;4768
Q;3282;2152
Q;4579;974
Q;3032;1972
Q;739;3309
Q;1555;812
Q;4185;4695
Q;3736;2273
Q;1219;4192
Q;1109;247
Q;944;2487
Q;2295;3391
Q;1477;3990
Q;3376;2243
Q;4684;750
Q;4085;1037
Q;10;2635
Q;3714;4008
Q;888;2021
Q;2038;411
Q;1541;2192
Q;892;4614
Q;4083;2526
Q;2203;3296
Q;2602;3050
Q;689;4474
Q;2155;4395
Q;4606;130
Q;4156;1612
Q;65;3483
Q;2713;851
Q;2905;1632
Q;3128;4943
Q;2018;3550
Q;1571;890
Q;342;1985
Q;4516;3988
Q;2274;740
Q;3456;3811
Q;3394;1372
Q;3186;4653
Q;3377;190
Q;500;4920
Q;2851;715
Q;4916;1298
Q;1479;1477
Q;2718;3492
Q;4306;1519
Q;1397;1335
Q;4833;4673
Q;1562;3505
Q;3529;4901
Q;2194;1812
Q;4701;4463
Q;4835;3918
Q;2753;3270
Q;3324;4070
Q;2843;1792
Q;2998;3725
Q;1387;1466
Q;3969;2816
Q;1870;2995
Q;2371;4245
Q;1877;2635
Q;4752;1341
Q;3182;3094
Q;300;2808
Q;2623;305
Q;1591;782
Q;3404;2029
Q;3031;2413
Q;5;989
Q;916;3037
Q;3439;1260
Q;4947;716
Q;4281;4107
Q;556;1355
Q;1952;3104
Q;1137;240
Q;459;2062
Q;4374;3622
Q;1439;1634
Q;4891;1420
Q;3266;265
Q;4299;2921
Q;180;2946
Q;4038;4876
Q;1269;2186
Q;1501;2173
Q;465;4523
Q;1046;3165
Q;3460;4050
Q;2016;4905
Q;4694;218
Q;1868;507
Q;13;1647
Q;3315;1058
Q;1195;4798
Q;3591;1455
Q;1884;4624
Q;639;80
Q;2393;1162
Q;252;3990
Q;214;1056
Q;422;1888
Q;3484;2785
Q;3499;583
Q;4945;2509
Q;4569;755
Q;3576;3562
Q;294;2839
Q;4078;82
Q;2682;2637
Q;2105;4624
Q;583;245
Q;3660;1933
Q;1097;2905
Q;795;110
Q;4873;1784
Q;2021;4989
Q;3084;3313
Q;272;2929
Q;3250;3646
Q;1382;1154
Q;198;2871
Q;2236;3210
Q;2819;1156
Q;1312;3792
Q;4644;4099
Q;4272;4388
Q;950;2764
Q;4813;4611
Q;2784;2437
Q;1916;1665
Q;4081;2625
Q;3017;3109
Q;1843;1393
Q;605;4216
